"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-02-08","0.00","D,,S","53","H,,S","59",",,S","47",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-02-09","0.01","D,,S","54","H,,S","56",",,S","52",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-02-10",,,"56","H,,S","59",",,S","54",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-02-11","0.00","D,,S","58","H,,S","60",",,S","54",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-02-12","0.00","D,,S","61","H,,S","67",",,S","57",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-02-13",,,"59","H,,S","62",",,S","58",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-02-14","0.00","D,,S","59","H,,S","61",",,S","57",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-02-15",,,"59","H,,S","62",",,S","55",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-02-16","0.00","D,,S","60","H,,S",,,"58",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-02-17",,,"62","H,,S","74",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-02-18",,,"56","H,,S","59",",,S","55",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-02-19","0.00","D,,S","57","H,,S","59",",,S","55",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-02-20",,,"61","H,,S","67",",,S","57",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-02-21",,,"61","H,,S",,,"58",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-02-22",,,"65","H,,S",,,"61",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-02-23",,,"69","H,,S","77",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-02-24",,,"62","H,,S","64",",,S","60",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-02-25","0.00","D,,S","63","H,,S","69",",,S","60",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-02-26","0.00","D,,S","62","H,,S","67",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-02-27","0.00","D,,S","59","H,,S","63",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-02-28","0.00","D,,S","54","H,,S","58",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-02-29",,,"55","H,,S","59",",,S","49",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-01",,,"54","H,,S","56",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-02","0.00","D,,S","60","H,,S","67",",,S","51",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-03","0.00","D,,S","63","H,,S","71",",,S","57",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-04","0.00","D,,S","61","H,,S","65",",,S","59",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-05",,,"62","H,,S","66",",,S","59",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-06","0.00","D,,S","62","H,,S","65",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-07",,,"60","H,,S","63",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-08",,,"60","H,,S","63",",,S","57",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-09",,,"60","H,,S","61",",,S","58",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-10",,,"58","H,,S","61",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-11",,,"58","H,,S","60",",,S","56",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-12",,,"61","H,,S","63",",,S","57",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-13",,,"70","H,,S","74",",,S","61",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-14","0.00","D,,S","74","H,,S","77",",,S","71",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-15","0.00","D,,S","73","H,,S","78",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-16",,,"71","H,,S","81",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-17",,,"63","H,,S","64",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-18",,,"71","H,,S",,,"62",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-19",,,"75","H,,S","78",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-20",,,"62","H,,S","65",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-21",,,"61","H,,S","63",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-22",,,"59","H,,S","61",",,S","56",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-23",,,"63","H,,S","66",",,S","59",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-24","0.00","D,,S","66","H,,S","71",",,S","63",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-25",,,"63","H,,S","65",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-26",,,"64","H,,S","65",",,S","62",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-27","0.00","D,,S","69","H,,S","74",",,S","62",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-28",,,"66","H,,S","71",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-29",,,"67","H,,S","70",",,S","62",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-30","0.00","D,,S","73","H,,S","79",",,S","66",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-03-31","0.00","D,,S","75","H,,S","81",",,S","71",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-01","0.00","D,,S","76","H,,S","80",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-02",,,"66","H,,S","67",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-03",,,"74","H,,S",,,"65",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-04","0.00","D,,S","79","H,,S","80",",,S","75",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-05",,,"74","H,,S","79",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-06",,,"66","H,,S","68",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-07",,,"64","H,,S","66",",,S","63",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-08",,,"67","H,,S","70",",,S","63",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-09",,,"71","H,,S","74",",,S","66",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-10","0.00","D,,S","71","H,,S","76",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-11",,,"68","H,,S","70",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-12",,,"73","H,,S","78",",,S","65",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-13",,,"70","H,,S","71",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-14",,,"65","H,,S","69",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-15",,,"69","H,,S","71",",,S","64",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-16",,,"72","H,,S","75",",,S","69",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-17",,,"71","H,,S","73",",,S","70",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-18","0.43","D,,S","74","H,,S","78",",,S","71",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-19",,,"72","H,,S","77",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-20",,,"69","H,,S","71",",,S","67",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-21",,,"74","H,,S","79",",,S","69",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-22",,,"69","H,,S","72",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-23","0.00","D,,S","70","H,,S","75",",,S","66",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-24","0.00","D,,S","70","H,,S","76",",,S","66",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-25",,,"70","H,,S","72",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-26",,,"70","H,,S","72",",,S","68",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-27",,,"70","H,,S","71",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-28",,,"72","H,,S","76",",,S","69",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-29",,,"68","H,,S","71",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-04-30",,,"72","H,,S","77",",,S","67",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-01",,,"72","H,,S","73",",,S","71",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-02",,,"74","H,,S","79",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-03",,,"72","H,,S","73",",,S","70",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-04",,,"72","H,,S","80",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-05","0.00","D,,S","69","H,,S","76",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-06","0.00","D,,S","71","H,,S","76",",,S","64",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-07","0.00","D,,S","73","H,,S","78",",,S","69",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-08","0.00","D,,S","75","H,,S","81",",,S","69",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-09","0.00","D,,S","78","H,,S","85",",,S","72",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-10",,,"77","H,,S","83",",,S","74",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-11","0.00","D,,S","78","H,,S","83",",,S","75",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-12","0.00","D,,S","79","H,,S","82",",,S","76",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-13","0.00","D,,S","82","H,,S","86",",,S","78",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-14",,,"81","H,,S","84",",,S","76",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-15",,,"82","H,,S","84",",,S","80",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-16",,,"80","H,,S","83",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-17",,,"77","H,,S","80",",,S","76",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-18",,,"78","H,,S","84",",,S","75",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-19",,,"72","H,,S","76",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-20",,,"70","H,,S",,,"66",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-21",,,"75","H,,S","79",",,S","70",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-22",,,"74","H,,S","78",",,S","73",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-23",,,"77","H,,S","81",",,S","73",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-24",,,"77","H,,S","82",",,S","74",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-25",,,"76","H,,S","81",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-26",,,"76","H,,S","77",",,S","73",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-27","0.00","D,,S","79","H,,S","84",",,S","75",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-28",,,"80","H,,S","84",",,S","77",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-29",,,"78","H,,S","80",",,S","76",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-30",,,"81","H,,S","83",",,S","76",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-05-31",,,"83","H,,S","85",",,S","81",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-01","0.04","D,,S","83","H,,S","85",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-02",,,"81","H,,S","86",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-03",,,"80","H,,S","87",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-04",,,"78","H,,S","83",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-05",,,"78","H,,S","83",",,S","74",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-06","0.00","D,,S","83","H,,S","87",",,S","77",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-07","0.00","D,,S","83","H,,S","88",",,S","80",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-08","0.00","D,,S","84","H,,S","89",",,S","80",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-09","0.00","D,,S","85","H,,S","90",",,S","81",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-10",,,"84","H,,S","89",",,S","81",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-11","0.00","D,,S","85","H,,S","90",",,S","82",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-12",,,"83","H,,S","84",",,S","80",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-13",,,"84","H,,S","88",",,S","80",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-14",,,"85","H,,S","87",",,S","81",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-15",,,"83","H,,S","86",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-16",,,"79","H,,S","82",",,S","75",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-17","0.00","D,,S","81","H,,S","83",",,S","76",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-18",,,"82","H,,S","85",",,S","80",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-19",,,"81","H,,S","86",",,S","79",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-20",,,"81","H,,S","85",",,S","78",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-21",,,"81","H,,S","87",",,S","78",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-22",,,"83","H,,S","89",",,S","79",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-23","0.00","D,,S","85","H,,S","89",",,S","80",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-24",,,"85","H,,S","91",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-25",,,"80","H,,S",,,"78",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-26",,,"83","H,,S","86",",,S","79",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-27",,,"83","H,,S","88",",,S","80",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-28",,,"81","H,,S","86",",,S","79",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-29",,,"82","H,,S","86",",,S","78",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-06-30",,,"82","H,,S","87",",,S","78",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-01",,,"84","H,,S","89",",,S","79",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-02",,,"83","H,,S","88",",,S","80",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-03",,,"82","H,,S","88",",,S","77",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-04",,,"84","H,,S","89",",,S","80",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-05",,,"83","H,,S","88",",,S","79",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-06",,,"84","H,,S","88",",,S","81",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-07",,,"84","H,,S","90",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-08",,,"80","H,,S","83",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-09",,,"78","H,,S","82",",,S","75",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-10","0.00","D,,S","83","H,,S","86",",,S","77",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-11",,,"83","H,,S","87",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-12","0.00","D,,S","84","H,,S","89",",,S","80",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-13","0.00","D,,S","84","H,,S","89",",,S","81",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-14","0.00","D,,S","85","H,,S","90",",,S","82",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-15",,,"85","H,,S","88",",,S","82",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-16",,,"85","H,,S","89",",,S","82",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-17","0.00","D,,S","85","H,,S","90",",,S","82",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-18","0.00","D,,S","85","H,,S","89",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-19","0.00","D,,S","85","H,,S","89",",,S","82",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-20",,,"85","H,,S","89",",,S","83",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-21",,,"85","H,,S","88",",,S","81",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-22",,,"85","H,,S","90",",,S","81",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-23","0.00","D,,S","86","H,,S","91",",,S","83",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-24","0.00","D,,S","86","H,,S","90",",,S","82",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-25","0.00","D,,S","85","H,,S","90",",,S","83",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-26","0.00","D,,S","85","H,,S","90",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-27","0.00","D,,S","85","H,,S","91",",,S","82",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-28","0.00","D,,S","86","H,,S","92",",,S","81",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-29",,,"86","H,,S","92",",,S","83",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-30","0.00","D,,S","86","H,,S","93",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-07-31","0.00","D,,S","85","H,,S","93",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-08-01",,,"85","H,,S","91",",,S","80",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-08-02","0.00","D,,S","85","H,,S","92",",,S","82",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-08-03",,,"84","H,,S","90",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-08-04",,,"79","H,,S","81",",,S","75",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-08-05",,,"80","H,,S","83",",,S","77",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-08-06",,,"81","H,,S","84",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-08-07","0.00","D,,S","83","H,,S","89",",,S","78",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-08-08","0.00","D,,S","85","H,,S","90",",,S","81",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-08-09","0.47","D,,S","84","H,,S","90",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-08-10",,,"82","H,,S","88",",,S","78",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-08-11",,,"79","H,,S","80",",,S","78",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-08-12",,,"80","H,,S","83",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-08-13","0.00","D,,S","83","H,,S","88",",,S","79",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-08-14",,,"82","H,,S","90",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-08-15","0.00","D,,S","83","H,,S","90",",,S","73",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-08-16",,,"85","H,,S","93",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-08-17",,,"83","H,,S","88",",,S","79",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-08-18",,,"84","H,,S","89",",,S","81",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-08-19","0.00","D,,S","83","H,,S","87",",,S","81",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-08-20",,,"80","H,,S","82",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-08-21",,,"80","H,,S",,,,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-08-22","0.00","D,,S","83","H,,S","88",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-08-23","0.00","D,,S","83","H,,S","89",",,S","81",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-08-24","0.00","D,,S","83","H,,S","88",",,S","81",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-08-25",,,"84","H,,S","89",",,S","81",",,S"
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-08-26","0.00","D,,S","83","H,,S","86",",,S",,
"CHM00045005","HONG KONG OBSERVATORY, CH","22.3","114.167","62.0","1984-08-27",,,"83","H,,S","87",",,S","79",",,S"
